CAL,CNC,GR,HRD,HRM,PE,ZDEN,DTC
8.6484,0.3174,51.7587,0.6509999999999999,0.6179,-0.0131,2.7054,87.8739
8.625,0.3239,57.2838,0.6548,0.7399,-0.0028,2.7977,86.9103
8.625,0.3277,59.0478,0.6732,0.863,0.0137,2.8351,86.4346
8.625,0.3357,58.2515,0.7805,0.9386,0.0321,2.8557,85.9196
8.625,0.3456,59.4609,0.8735,0.9929,0.0465,2.8632,85.3847
8.625,0.3547,58.0763,0.8694,1.3806,0.0528,2.8663,84.8497
8.625,0.3627,58.1454,0.8302,1.9413,0.0524,2.873,84.2782
8.625,0.3694,59.7079,0.8377,2.081,0.047,2.8819,83.6837
8.625,0.3732,60.8112,0.8592,1.2546,0.0401,2.8906,83.0893
8.625,0.3747,60.8858,0.7727,0.8493,0.0341,2.8992,82.4658
8.625,0.3773,60.1786,0.6021,0.7567,0.028999999999999998,2.9092,81.8202
8.625,0.4038,63.2175,0.1295,0.2483,0.011000000000000001,2.9309,79.8708
8.625,0.4063,64.7166,0.1902,0.24100000000000002,0.0123,2.9315,79.2169
8.6719,0.4001,65.2915,0.3089,0.6625,0.0183,2.9092,78.4296
8.625,0.3934,64.5899,0.2877,0.6923,0.0193,2.8967,78.1294
8.6484,0.386,62.1086,0.3355,0.6942,0.0223,2.8935,77.9924
8.625,0.3731,59.8105,1.1467,0.9643,0.0322,2.8989999999999996,78.1631
8.625,0.3634,59.2767,1.13,0.7306,0.0339,2.8926,78.4724
8.625,0.3493,57.6567,0.9339,0.6148,0.0355,2.8816,79.1543
8.625,0.3164,57.8368,0.9373,0.8097,0.0443,2.8519,80.4582
8.625,0.3049,59.0258,0.9446,0.9207,0.0481,2.8262,80.9567
8.625,0.2993,58.8381,0.9484,1.0073,0.0496,2.7915,81.4552
8.625,0.2999,58.5929,0.9816,1.1474,0.0496,2.7528,81.843
8.625,0.3117,65.9707,0.9502,1.2861,0.0553,2.6962,82.0474
8.625,0.3175,66.5314,0.9663,1.4547,0.0612,2.6784,82.0249
8.625,0.3181,70.6707,0.9823,1.5288,0.0633,2.6567,81.5883
8.625,0.3134,72.7462,1.0076,1.6602,0.0597,2.6271,81.1516
8.625,0.3055,72.5296,1.0378,2.0965,0.0532,2.5899,80.7006
8.625,0.2982,70.1683,1.0995,2.5554,0.049,2.5524,80.1853
8.5781,0.2933,64.3209,1.1313,2.7025,0.0495,2.5187,79.67
8.5781,0.2692,54.6195,1.1317,2.4932,0.0571,2.4663,78.9794
8.5781,0.2521,51.0931,1.1313,2.3944,0.0614,2.4445,78.7635
8.5781,0.2347,49.5073,1.1447,2.4168,0.0648,2.4228,78.5849
8.5781,0.2199,49.7023,1.1194,2.1972,0.0666,2.4008,78.795
8.5781,0.2007,45.0961,0.9698,1.2417,0.0629,2.3584,79.2293
8.5781,0.1953,38.6553,0.8323,0.8270000000000001,0.0584,2.3403,79.7955
8.5781,0.192,32.3997,0.7653,0.6995,0.054000000000000006,2.3258,80.3617
8.5781,0.1858,25.8269,0.5955,0.4931,0.0507,2.3061,82.1404
8.5781,0.187,24.3451,0.5572,0.4575,0.0523,2.3066,82.7467
8.5781,0.1919,23.9551,0.5207,0.4331,0.054000000000000006,2.3085,83.2009
8.5781,0.1991,24.6468,0.5038,0.4185,0.0552,2.3096,83.646
8.5781,0.2128,24.6488,0.457,0.3897,0.0544,2.309,84.3462
8.5781,0.2168,25.2142,0.43200000000000005,0.3773,0.0515,2.3095,84.5791
8.5781,0.2176,24.2214,0.4196,0.3733,0.0471,2.311,84.8121
8.5781,0.215,27.1581,0.4058,0.3687,0.0425,2.3134,84.9398
8.5781,0.2115,28.2432,0.3933,0.3608,0.0392,2.3168,85.0486
8.5781,0.2106,30.9824,0.3821,0.3516,0.040999999999999995,2.3254,85.2033
8.5781,0.2121,31.2228,0.3796,0.348,0.0444,2.3285,85.2333
8.5781,0.2129,31.4009,0.3806,0.3556,0.0452,2.3262,85.13799999999999
8.5781,0.2121,30.0845,0.3883,0.3675,0.043,2.3216,84.9613
8.5781,0.2065,30.8192,0.4049,0.3865,0.0431,2.3119,84.3298
8.5781,0.2021,29.7531,0.4233,0.3951,0.0465,2.3093,83.7577
8.5781,0.1969,30.7237,0.4624,0.41600000000000004,0.0504,2.3095,83.1857
8.5781,0.1904,32.9555,0.4971,0.4344,0.0526,2.3116,82.2986
8.5781,0.1831,32.7356,0.5596,0.4601,0.0521,2.315,81.2458
8.5781,0.1769,31.5781,0.6198,0.4926,0.0495,2.3196,80.1931
8.5781,0.1741,31.4789,0.6758,0.5151,0.0457,2.3264,78.9297
8.5781,0.1749,30.8862,0.7556,0.5482,0.0426,2.3372,77.5303
8.5781,0.1592,29.7829,1.8777,1.5836,0.0571,2.399,71.6433
8.5781,0.1304,28.4643,3.4959,4.1439,0.0446,2.3987,68.8115
8.625,0.1033,30.2155,4.5243,4.8572,0.0314,2.4241,66.0868
8.625,0.092,31.1261,3.8614,2.6604,0.0401,2.4706,63.5101
8.625,0.08800000000000001,30.5135,3.7789,2.3283,0.0549,2.5024,61.4361
8.625,0.0873,32.2983,4.6002,2.6583,0.0562,2.508,60.503
8.625,0.0868,31.27,6.0233,3.9716,0.0528,2.509,59.7513
8.6484,0.0838,30.3897,7.8493,5.8036,0.0467,2.5097,59.3118
8.6719,0.0838,30.3571,10.7561,11.4421,0.0419,2.5165,58.8724
8.6719,0.0841,28.7462,11.2332,17.3043,0.0452,2.5564,59.1324
8.6719,0.0883,27.8948,8.9974,18.2736,0.0603,2.6024,60.1963
8.6719,0.0992,27.9471,5.9597,8.3978,0.0737,2.6187,62.6388
8.6719,0.1063,29.0577,5.3816,7.8206,0.0777,2.613,64.0114
8.6719,0.1245,28.7325,5.7222,14.5605,0.0809,2.5757,67.8092
8.6484,0.1384,27.555,5.9159,16.6794,0.0801,2.5468,69.7233
8.5781,0.1659,25.9958,6.1143,15.2744,0.0762,2.4797,73.6943
8.5781,0.1759,26.1159,6.3382,16.3462,0.0729,2.444,75.5716
8.6016,0.1787,26.8005,6.1607,14.5323,0.0669,2.4089,76.7078
8.5781,0.1835,29.721,5.6581,27.4508,0.0486,2.3565,79.6866
8.5781,0.1878,32.3232,6.2051,26.7621,0.0467,2.3596,81.1397
8.6016,0.1888,31.2102,6.1739999999999995,20.4285,0.0461,2.3619,81.1525
8.625,0.1851,30.6103,5.7151,14.3225,0.0465,2.3657,81.1652
8.5781,0.1877,31.3553,4.9708,9.8568,0.0489,2.3731,81.1779
8.5781,0.1896,31.401999999999997,3.9737,6.5473,0.0531,2.3827,80.7437
8.5781,0.19399999999999998,33.4667,3.0961,4.3044,0.0571,2.3899,80.3019
8.5781,0.1995,34.879,2.0537,2.2181,0.0606,2.3841,79.6597
8.5781,0.1985,35.3119,1.6995,1.5191,0.0602,2.3729,79.4759
8.5781,0.1967,35.1075,1.4022,1.0766,0.0588,2.3611,79.2922
8.5781,0.1912,35.6675,1.3373,1.4240000000000002,0.0534,2.3299,80.4636
8.5781,0.1925,36.1142,1.2764,1.4067,0.0521,2.3286,80.9485
8.5625,0.1971,35.0313,1.1492,1.2359,0.0502,2.3298,81.4333
8.625,0.2054,34.6735,0.8354,0.7015,0.0533,2.3396,82.1092
8.5781,0.2141,37.3645,0.7045,0.6653,0.0599,2.3409999999999997,81.7631
8.5781,0.2156,37.2884,0.6422,0.6247,0.0598,2.3366,81.5343
8.5781,0.2163,36.5661,0.6134,0.606,0.057,2.3304,81.3719
8.5781,0.21600000000000003,35.1939,0.5849,0.5879,0.0525,2.3246,81.2386
8.5781,0.2149,34.7773,0.5769,0.5875,0.0483,2.3214,81.1053
8.5781,0.2142,35.1012,0.5767,0.6051,0.0468,2.3212,81.0089
8.5781,0.2146,36.2491,0.5723,0.6341,0.0491,2.3223,80.9324
8.625,0.2116,33.777,0.556,0.6652,0.0538,2.3215,80.85600000000001
8.5781,0.2133,33.1189,0.5331,0.6603,0.0575,2.3162,81.0117
8.5781,0.2119,33.0737,0.5105,0.6257,0.0581,2.3069,81.3225
8.5781,0.2121,31.4778,0.4942,0.5909,0.0564,2.2966,81.6333
8.5781,0.2147,30.3494,0.4603,0.4958,0.0549,2.2877,81.9702
8.5781,0.2239,30.1802,0.428,0.3979,0.0551,2.2804,82.3283
8.5,0.2342,27.3741,0.4264,0.4493,0.0528,2.2672,83.1016
8.5,0.2378,26.7604,0.4513,0.4813,0.047,2.2624,83.5733
8.5469,0.2444,25.7766,0.4841,0.4988,0.0405,2.2621,84.045
8.5781,0.2465,27.7959,0.4984,0.49700000000000005,0.0376,2.2699,84.4823
8.4688,0.2511,28.4154,0.4674,0.4778,0.0401,2.2866,84.8786
8.5234,0.2445,27.8976,0.4235,0.4287,0.046,2.3075,85.275
8.5781,0.2371,28.4747,0.3946,0.3712,0.0515,2.324,85.6641
8.5781,0.2332,28.1565,0.3984,0.3372,0.0535,2.3293,86.0429
8.5625,0.2349,29.2256,0.4103,0.3394,0.0518,2.3243,86.4216
8.625,0.2353,33.2951,0.4573,0.41200000000000003,0.0436,2.3098,87.0409
8.625,0.2346,39.4575,0.5322,0.6767,0.0396,2.309,87.318
8.5781,0.2354,41.5642,0.7585,1.3293,0.0335,2.3247,87.9044
8.5469,0.2375,43.7826,0.8143,1.7067,0.0314,2.3442,88.206
8.5781,0.2403,45.8961,0.8442,1.8636,0.0297,2.3713,88.3551
8.625,0.2421,46.7921,0.8649,2.0897,0.0283,2.4023,88.0775
8.6719,0.2315,49.7011,0.8502,1.4446,0.0271,2.4821,87.0457
8.6719,0.2222,49.0321,0.7859,1.146,0.0347,2.4967,86.6042
8.6484,0.2161,50.4109,0.7257,0.8986,0.0467,2.504,86.2005
8.6719,0.2079,52.1376,0.7177,0.8795,0.0588,2.5012,85.9843
8.6719,0.2098,54.3051,0.7359,1.0438,0.067,2.4851,85.76799999999999
8.6016,0.2146,55.4687,0.7587,1.3574,0.071,2.4575,85.5721
8.5781,0.2163,59.6861,0.7331,1.0793,0.0755,2.3943,85.4795
8.5781,0.217,59.5252,0.7603,1.3036,0.0766,2.3662,85.4232
8.5781,0.2199,60.6383,0.782,1.5183,0.0734,2.3381,85.2372
8.5469,0.2256,61.908,0.7573,1.4577,0.0648,2.3088,85.0512
8.5469,0.2262,52.5369,0.5448,0.6722,0.0462,2.2653,84.5745
8.4688,0.2263,46.9729,0.4742,0.4608,0.0436,2.2577,84.2862
8.4688,0.2236,43.1585,0.4381,0.3789,0.0448,2.2561,83.9979
8.5391,0.2173,39.2986,0.4225,0.3564,0.0467,2.2558,83.7062
8.5781,0.2181,37.734,0.4095,0.3581,0.0479,2.2554,83.4144
8.5781,0.2204,34.7898,0.3927,0.3621,0.0486,2.2549,83.1226
8.5781,0.2227,33.7576,0.3801,0.3696,0.0492,2.2546,82.9754
8.5781,0.2239,33.4819,0.3791,0.3627,0.0498,2.2545,82.8396
8.5781,0.2236,31.1856,0.3828,0.3578,0.0497,2.2552,82.7037
8.5469,0.2248,31.1485,0.4007,0.3568,0.0489,2.2574,82.7077
8.5781,0.2224,30.5655,0.4232,0.3732,0.0477,2.2621,82.7309
8.5781,0.2225,31.0958,0.4688,0.4233,0.0464,2.2698,82.7541
8.5781,0.2246,32.9447,0.6099,0.6418,0.044000000000000004,2.2921,82.9734
8.5781,0.2259,32.9597,0.6915,0.7589,0.0436,2.307,83.09100000000001
8.5469,0.2289,37.7311,0.8609,1.0499,0.0463,2.3476,83.2355
8.5469,0.2278,38.4113,0.9225,1.1504,0.049,2.3715,83.3022
8.6016,0.2268,39.7124,0.9799,1.2354,0.0509,2.3943,83.3996
8.5781,0.2328,41.3163,1.0288,1.3664,0.0508,2.415,83.508
8.5469,0.23800000000000002,42.0715,1.1317,1.5602,0.0478,2.4333,83.6164
8.5625,0.2388,43.7565,1.2246,1.7381,0.0428,2.4494,83.6322
8.625,0.2382,46.2443,1.304,1.8940000000000001,0.0388,2.4644,83.6059
8.6719,0.2379,49.24100000000001,1.3648,2.0106,0.0392,2.4788,83.5795
8.625,0.2445,51.531000000000006,1.3687,1.9880000000000002,0.045,2.4914,83.5328
8.625,0.2487,57.172,1.2766,1.7507,0.0534,2.4989,83.4745
8.6484,0.2466,62.4302,1.1535,1.3767,0.062,2.4859,83.2696
8.6719,0.2413,65.5256,1.1417,1.3780000000000001,0.0595,2.469,83.0618
8.625,0.2374,69.5002,1.1181,1.3727,0.0544,2.4528,82.8541
8.625,0.2308,68.1022,1.0719,1.3265,0.0495,2.4432,82.6757
8.6484,0.2224,67.9574,1.044,1.3778,0.0471,2.4418,82.522
8.6719,0.21899999999999997,67.6823,1.0183,1.4114,0.0476,2.4459999999999997,82.3683
8.625,0.2208,68.343,0.966,1.3036,0.0521,2.4471,82.1687
8.5781,0.225,69.9992,0.9414,1.1982,0.0525,2.438,82.087
8.5469,0.2273,71.7386,0.9152,1.0709,0.0503,2.4254,82.1616
8.5625,0.2315,70.5897,0.8296,0.8615,0.0463,2.4151,82.4289
8.6719,0.2227,67.6676,0.7044,0.6281,0.0428,2.4117,82.9112
8.625,0.2169,64.5976,0.6863,0.5757,0.0467,2.4131,83.04700000000001
8.625,0.2059,53.7684,0.6982,0.6124,0.0556,2.3975,83.3278
8.6016,0.2044,47.0788,0.6143,0.4403,0.0537,2.3807,83.4893
8.5781,0.2013,43.2558,0.607,0.4579,0.0475,2.3675,83.6508
8.6133,0.2039,40.8393,0.8392,0.9684,0.0385,2.374,83.666
8.625,0.2108,40.7849,0.9958,1.1746,0.0434,2.392,83.5913
8.625,0.2164,43.783,1.0649,1.1479,0.0552,2.4114,83.51700000000001
8.625,0.2166,48.3386,1.071,1.1578,0.0683,2.4242,83.4439
8.6719,0.2186,53.9789,1.1502,1.3883,0.0754,2.426,83.3707
8.625,0.2241,55.0563,1.5126,2.864,0.062,2.4114,83.2487
8.625,0.2236,57.8591,1.6826,2.9095,0.0471,2.4077,83.1957
8.625,0.2232,61.3038,1.6688,2.5096,0.0344,2.4129,83.1321
8.625,0.2227,64.863,1.6351,2.3763,0.027000000000000003,2.4263,83.0132
8.6719,0.2297,68.6585,1.6025,2.3775,0.025,2.4451,82.8942
8.6719,0.2402,75.1671,1.5977,2.4412,0.027000000000000003,2.4667,82.7487
8.6719,0.2538,83.7226,1.6619,2.5491,0.032,2.4895,82.3915
8.625,0.2625,91.1309,1.8305,2.7699,0.0381,2.5099,82.0343
8.5781,0.2674,89.0065,2.4211,5.4024,0.0503,2.5319,81.1096
8.625,0.2611,82.48100000000001,2.3163,6.2807,0.0556,2.5244,80.5547
8.625,0.2499,70.0808,1.4726,2.1790000000000003,0.0595,2.4983,80.0081
8.5,0.2226,30.9785,0.4529,0.3447,0.0664,2.378,79.9735
8.5781,0.2106,22.5129,0.3611,0.2571,0.0667,2.3457,80.0848
8.5781,0.2069,17.7377,0.3242,0.24,0.0638,2.3164,80.2003
8.5781,0.205,12.388,0.2826,0.2535,0.0547,2.2726,80.7346
8.5781,0.2053,11.8709,0.2455,0.23399999999999999,0.0515,2.2596,81.18
8.5781,0.2071,11.1181,0.2261,0.2293,0.048,2.2497,81.6255
8.625,0.2074,11.2598,0.2236,0.2294,0.0445,2.2438,81.882
8.5469,0.2175,10.8153,0.2211,0.2294,0.0424,2.2424,82.1107
8.5234,0.2146,10.344000000000001,0.2177,0.2237,0.042,2.2445,82.3394
8.5469,0.2132,11.4573,0.2155,0.2142,0.0424,2.2483,82.4958
8.5469,0.2096,11.9785,0.2154,0.2116,0.0429,2.2523,82.6367
8.5781,0.2091,11.9789,0.2153,0.209,0.0436,2.2561,82.7776
8.5781,0.21,11.3728,0.214,0.2155,0.0453,2.2599,82.9114
8.5781,0.212,12.2455,0.21,0.22399999999999998,0.048,2.2632,83.0433
8.5781,0.214,11.6366,0.209,0.2207,0.0511,2.2661,83.1751
8.5781,0.2135,12.7858,0.2081,0.2174,0.0538,2.2679,83.3208
8.5781,0.2101,12.9046,0.2076,0.2147,0.055,2.2675,83.4718
8.5781,0.2053,12.8036,0.2079,0.2128,0.0541,2.2647,83.6228
8.5781,0.2034,14.1015,0.2076,0.2186,0.0495,2.2561,84.0225
8.5781,0.2096,13.6603,0.2089,0.2245,0.0438,2.2471,84.4073
8.5781,0.2126,14.6817,0.2094,0.2257,0.0415,2.245,84.5634
8.5781,0.2184,15.2393,0.2156,0.2344,0.0417,2.2527,84.7784
8.5781,0.2193,14.9046,0.2281,0.233,0.0421,2.26,84.7681
8.5781,0.2171,15.6662,0.2341,0.2359,0.0415,2.2685,84.7578
8.5781,0.2129,15.6138,0.2402,0.2389,0.0402,2.2781,84.65100000000001
8.5781,0.2087,17.1661,0.256,0.2586,0.0382,2.2884,84.4606
8.5781,0.20600000000000002,20.3031,0.27,0.2865,0.0349,2.2989,84.2702
8.5781,0.2039,34.2214,0.2784,0.3055,0.0329,2.3239,83.4584
8.5781,0.2049,34.5143,0.2835,0.3086,0.0396,2.3382,82.9782
8.5781,0.2232,27.2128,0.7952,0.7242,0.0616,2.3513,81.0205
8.5781,0.2248,29.6477,0.9522,1.0907,0.0637,2.3521,80.0742
8.625,0.2216,33.5468,1.2139,1.9987,0.0641,2.3551,78.7329
8.5781,0.1954,36.891,1.5016,3.12,0.048,2.3559,75.9754
8.5781,0.1538,27.8924,1.693,3.3254,0.0147,2.3783,72.8566
8.625,0.1294,25.7941,1.7730000000000001,2.8113,0.0094,2.421,71.3839
8.625,0.107,23.8269,1.8552,3.3879,0.0313,2.5444,68.8526
8.6719,0.09699999999999999,24.1791,1.8107,3.0473,0.0467,2.5904,67.7957
8.6719,0.094,24.7765,1.7678,3.3273,0.0587,2.6085,67.3738
8.625,0.1014,20.6166,1.7084,3.5274,0.0778,2.5641,66.8439
8.625,0.1075,18.999000000000002,1.5384,2.8511,0.0838,2.5122,67.9955
8.5781,0.1643,16.5642,0.5972,0.51,0.0486,2.3223,74.3998
8.5781,0.17300000000000001,18.0023,0.534,0.4422,0.0489,2.3217,75.1998
8.5781,0.1845,18.3262,0.4482,0.3733,0.0531,2.3255,78.1327
8.5781,0.1873,19.0558,0.4344,0.3821,0.0538,2.3217,79.5459
8.5781,0.1886,19.8955,0.4211,0.3951,0.0531,2.3141,80.0525
8.625,0.1856,21.555,0.3906,0.4063,0.0518,2.3056,80.5592
8.5781,0.1853,22.5484,0.3632,0.3964,0.0514,2.2934,81.062
8.5781,0.1833,21.6247,0.3535,0.3671,0.0515,2.2880000000000003,81.3483
8.5781,0.1809,21.5918,0.3186,0.2716,0.0491,2.2796,81.9166
8.5781,0.1812,20.8688,0.3106,0.2562,0.0464,2.2805,81.8043
8.5781,0.1824,19.7447,0.3022,0.2586,0.0433,2.2868,81.6752
8.5781,0.1916,17.0973,0.3614,0.4147,0.046,2.3221,81.3015
8.5781,0.1942,17.8646,0.3589,0.3734,0.051,2.3269,81.0457
8.6016,0.1919,20.761999999999997,0.3401,0.3534,0.0556,2.3262,80.7898
8.5781,0.1935,21.5357,0.3228,0.3356,0.0587,2.3216,80.5671
8.5781,0.1912,21.8654,0.3149,0.3123,0.0602,2.3163,80.3496
8.5781,0.1887,23.24,0.3332,0.3168,0.0597,2.3108,80.2409
8.5781,0.1855,34.0672,0.3686,0.3362,0.0547,2.3003,80.0577
8.5781,0.1838,42.4721,0.4378,0.4366,0.0547,2.2984,79.9737
8.5781,0.1809,42.9451,0.5511,0.6782,0.0571,2.3044,79.8599
8.5781,0.1808,42.6327,0.5857,0.7008,0.0546,2.3063,79.8305
8.5781,0.1819,44.2531,0.6289,0.7646,0.0503,2.3093,79.801
8.5781,0.1838,44.7813,0.7148,0.927,0.0461,2.3151,79.7937
8.5781,0.1853,44.2045,0.7578,0.9228,0.0435,2.3235,79.8065
8.5781,0.1856,42.9923,0.7534,0.8390000000000001,0.0424,2.3346,79.8192
8.5781,0.1844,43.0611,0.7859,0.8597,0.0416,2.3485,79.9121
8.5781,0.1811,44.1732,0.8138,0.8831,0.042,2.3664,80.0442
8.6016,0.1778,45.2853,0.8315,0.8768,0.0423,2.3842,80.1102
8.625,0.1773,45.2938,0.8349,0.8455,0.0467,2.4042,80.1762
8.625,0.1783,45.8043,0.8309,0.8226,0.0523,2.4207,80.4347
8.625,0.1808,46.8811,0.8317,0.7934,0.0563,2.4301,80.7695
8.625,0.1849,52.893,0.8740000000000001,0.8059,0.0571,2.4291,81.2265
8.6719,0.1803,57.5221,0.9018,0.8391,0.0581,2.4255,81.1918
8.6719,0.1769,59.528,0.9368,0.8804,0.06,2.4214,81.1745
8.6484,0.1747,62.4109,0.9974,0.948,0.0559,2.4065,80.9282
8.625,0.1798,66.5029,1.0771,1.0768,0.0504,2.4007,80.5251
8.625,0.1808,64.4016,1.1673,1.2770000000000001,0.051,2.4215,79.1654
8.6719,0.1635,73.7941,1.1893,1.4597,0.0509,2.4609,78.3256
8.7031,0.1607,79.7749,1.0875,1.2429999999999999,0.0528,2.4689,78.292
8.7031,0.1543,86.4241,1.0125,1.319,0.0538,2.4796,79.3031
8.7031,0.1522,81.5918,0.9604,1.2596,0.0545,2.4847,79.676
8.7031,0.1643,53.8893,0.6774,0.6459,0.071,2.4844,83.1977
8.7813,0.207,58.7006,0.6574,0.619,0.0678,2.4707,86.3844
8.75,0.2206,61.4204,0.652,0.6072,0.0675,2.4674,87.3112
8.75,0.22699999999999998,57.8899,0.6334,0.5647,0.0716,2.4619,87.8809
8.7266,0.23199999999999998,56.5122,0.6247,0.5255,0.077,2.4495,88.9311
8.7031,0.23199999999999998,56.8031,0.6484,0.5503,0.0782,2.4266,89.0351
8.6719,0.233,60.6143,0.7641,0.7383,0.0652,2.3706,89.2141
8.6719,0.2314,65.4286,0.862,0.8444,0.0588,2.3535,89.1158
8.6875,0.2249,69.0599,0.865,0.8290000000000001,0.0564,2.3462,89.0175
8.7031,0.2184,69.3624,0.8249,0.6968,0.0569,2.3439,88.8968
8.7031,0.2128,69.2919,0.8234,0.6533,0.0574,2.3441,88.2299
8.7031,0.214,64.8021,1.0212,1.0705,0.0459,2.3682,86.3309
8.7031,0.2087,66.6941,1.0838,1.1832,0.0466,2.3843,85.5581
8.7031,0.2033,70.2935,1.141,1.2502,0.0539,2.3999,83.8004
8.7031,0.2001,71.0842,1.1755,1.2564,0.0652,2.4109,82.9212
8.7031,0.1995,72.0333,1.146,1.1447,0.0744,2.4123,82.3195
8.75,0.1942,70.04,1.2604,1.4938,0.0625,2.3907,81.1445
8.7266,0.1924,69.2753,1.2883,1.5797,0.0494,2.3885,80.7373
8.7031,0.1866,67.7783,1.3008,1.5592,0.0434,2.4007,80.3494
8.6719,0.1832,69.4283,1.3008,1.5213,0.0461,2.4204,79.9614
8.6719,0.1795,70.4646,1.3108,1.4981,0.0537,2.4377,79.0698
8.7031,0.1763,61.5917,1.3315,1.4042,0.0655,2.4459,77.1162
8.6719,0.1813,54.4399,1.4487,1.5202,0.0612,2.441,74.6804
8.6719,0.1793,56.5456,1.5453,1.6281,0.0589,2.4473,73.9653
8.6719,0.1714,54.8273,1.6132,1.8293,0.059000000000000004,2.4556,73.2772
8.6719,0.1587,51.8619,1.8074,2.2631,0.0602,2.4604,72.5891
8.6719,0.1448,49.5309,1.9721,2.5708,0.0598,2.4614,72.0913
8.6719,0.1347,45.0161,2.0349,2.6661,0.0564,2.4639,71.6705
8.6719,0.1292,42.9829,2.137,2.7929,0.0519,2.4771,71.2498
8.6484,0.1299,42.4054,2.2819,3.0135,0.0499,2.5046,71.0234
8.625,0.1294,45.2647,2.3771,3.3429,0.0538,2.5723,70.7679
8.625,0.1326,45.2622,2.3492,3.2439999999999998,0.057999999999999996,2.5980000000000003,70.9619
8.625,0.1394,46.3038,2.2375,2.9256,0.0658,2.6199,71.357
8.6719,0.1568,49.111000000000004,1.9468,2.215,0.0914,2.6487,73.3894
8.6719,0.1653,46.3005,1.8036,1.9476,0.0976,2.6378,74.3249
8.6719,0.1711,41.396,1.6443,1.6735,0.0957,2.6074,75.1686
8.6719,0.1748,39.3531,1.4512,1.4366,0.0888,2.565,75.9273
8.6719,0.1777,37.1321,1.1617,1.0604,0.0727,2.4887,77.2718
8.6719,0.1749,39.1215,1.0971,0.99,0.0642,2.4624,77.6639
8.6719,0.1699,39.264,1.0914,1.0411,0.0572,2.447,78.056
8.6719,0.1652,38.7884,1.1434,1.2439,0.0542,2.4444,78.3036
8.625,0.1671,37.9493,1.1949,1.3584,0.0624,2.4694,78.4052
8.625,0.1711,41.0328,1.1958,1.3385,0.0644,2.4715,78.744
8.6719,0.1621,44.3631,1.2458,1.5272,0.0536,2.4695,78.7847
8.625,0.1656,44.4827,1.2129,1.4362,0.0565,2.4778,78.4678
8.625,0.1677,44.2797,1.1508,1.2313,0.0625,2.4816,78.1509
8.6719,0.1694,46.7031,1.1039,1.1308,0.0697,2.4651,76.9579
8.6719,0.1704,46.2587,1.0971,1.1137,0.0661,2.4533,76.1869
8.6719,0.1694,46.4857,1.1069,1.1164,0.0577,2.4501,75.3637
8.6719,0.1654,47.1286,1.1275,1.1395,0.0474,2.4607,74.308
8.7031,0.1563,43.0588,1.1909,1.239,0.0379,2.4871,73.2524
8.7031,0.1461,39.4296,1.2697,1.4317,0.0301,2.5304,71.9128
8.6719,0.1357,36.4414,1.3475,1.6538,0.0257,2.5826,71.5369
8.6719,0.1146,36.8271,1.8997,3.1681,0.0361,2.6862,71.8928
8.6484,0.1141,37.9275,1.9488,3.2929,0.0552,2.7221,72.5355
8.625,0.1169,41.7607,1.9709999999999999,3.4259,0.0791,2.737,73.2347
8.625,0.1256,45.0962,1.9528,3.2834,0.1,2.7266,75.3105
8.6719,0.1355,45.4575,1.9329,3.2044,0.1099,2.6936,77.3864
8.6719,0.1757,44.9151,1.5984,2.2102,0.0846,2.5585,83.2109
8.6875,0.1823,45.7886,1.4496,1.6621,0.0773,2.5287,85.0844
8.7031,0.1889,43.8311,1.2817,1.328,0.0753,2.5061,86.8778
8.7031,0.1944,44.9893,1.1842,1.1483,0.0746,2.4837,88.6664
8.75,0.201,48.6856,0.9908,0.915,0.0661,2.4333,91.5075
8.75,0.2129,48.8797,0.8182,0.7554,0.0636,2.4027,93.4404
8.75,0.2218,48.7148,0.7662,0.6771,0.0661,2.392,93.2968
8.75,0.2293,46.5384,0.7408,0.6426,0.068,2.3791,92.6097
8.75,0.2307,47.4885,0.7,0.5951,0.0673,2.3643,91.9281
8.7813,0.2238,50.4863,0.6657,0.5536,0.0641,2.3506,91.1615
8.7813,0.217,51.2426,0.6555,0.5495,0.0596,2.3417,90.395
8.7813,0.2137,55.2627,0.6851,0.5978,0.055999999999999994,2.3404,89.7479
8.75,0.21899999999999997,54.4434,0.7209,0.6574,0.0582,2.3581,88.5326
8.75,0.2184,52.1465,0.7341,0.6726,0.0623,2.3683,88.0453
8.7656,0.2129,50.1973,0.7429,0.6828,0.0651,2.3731,87.6087
8.7813,0.2088,52.1119,0.7490000000000001,0.6924,0.0653,2.3724,87.1722
8.7813,0.2083,50.9737,0.7534,0.7049,0.0631,2.3681,85.9425
8.75,0.21100000000000002,56.4643,0.7582,0.713,0.0663,2.3662,84.6262
8.75,0.2061,65.2457,0.7585,0.7047,0.0663,2.3646,83.954
8.7813,0.1972,72.9128,0.7582,0.6709,0.0619,2.366,83.2817
8.75,0.1946,81.6468,0.7671,0.6707,0.0542,2.3766,82.9475
8.75,0.1958,88.1954,0.7885,0.7013,0.0476,2.3998,82.8796
8.7031,0.2148,94.059,0.8777,0.8774,0.0509,2.4647,82.8924
8.75,0.2235,83.5814,1.1045,1.3059,0.0773,2.4969,83.3375
8.8047,0.2193,78.9945,1.183,1.4991,0.0887,2.4839,83.6328
8.875,0.2137,77.0458,1.2274,1.6053,0.0905,2.4542,84.0123
8.8281,0.2121,67.9666,1.1828,1.365,0.0688,2.3956,84.7543
